Pitcher_ID,Throwing_Hand,Throw_Cutter,Throw_Sinker,Count_Pitches,Max_Velocity,Max_Break,Diff_Velocity,Diff_Spin,Sim,Strikeout_Rate
2486,Right,No,No,6,91.313,13.964,16.437,1047.46,0.53934776,7.67
2487,Left,No,No,5,94.101,9.311,9.664,1498.97,0.32636336,8.23
2488,Right,Yes,Yes,3,94.282,11.293,12.321,811.12,0.2529704,8.73
2489,Right,No,No,3,90.462,11.966,15.074,826.063,0.96450287,6.69
2490,Right,Yes,No,2,94.864,10.03,11.237,1284.35,0.57682477,10.54
2491,Left,No,No,3,92.305,8.165,7.728,990.241,0.93001089,7.39
2492,Left,No,No,4,93.818,10.894,15.006,1436.97,0.08043679,7.92
2493,Right,No,No,3,91.663,10.204,11.05,1417.66,0.5615735,6.7
2494,Right,No,No,3,95.363,10.634,13.566,1320.09,0.97479872,8.63
2495,Right,No,No,3,98.66,9.331,11.554,1200.73,0.47182392,10.68
2496,Right,No,No,3,93.932,11.213,11.992,1176.49,0.47545059,8.16
2497,Left,No,No,3,93.756,11.28,12.152,846.984,0.72956952,9.65
2498,Left,No,No,4,93.304,11.963,12.089,1048.76,0.02285515,8.7
2499,Right,Yes,Yes,3,92.174,12.631,13.07,971.909,0.75285395,8.09
2500,Right,No,No,5,93.541,12.242,16.106,1269.2,0.29964978,6.36
2501,Left,No,No,3,93.268,9.031,10.82,1335.89,0.77940193,8.01
2502,Left,No,No,3,92.115,9.34,8.601,1160.53,0.65411691,10.24
2503,Left,No,No,5,94.215,10.012,10.016,1083.91,0.95749882,5.57
2504,Right,No,No,5,95.089,11.365,15.433,1508.76,0.92033609,7.47
2505,Left,No,No,3,93.31,11.496,12.685,1013.65,0.29678163,9.86
2506,Left,No,No,3,94.872,11.148,13.537,1304.07,0.39813318,9.94
2507,Right,No,No,4,90.922,13.632,17.487,1370.74,0.36444838,7.84
2508,Right,Yes,No,5,96.338,11.308,14.302,1539.76,0.78448749,10.59
2509,Right,No,No,4,92.263,13.126,15.503,970.484,0.15289898,9.17
2510,Right,Yes,Yes,2,94.976,9.225,9.525,1344.38,0.11202378,8.76
2511,Right,No,No,4,92.505,8.525,8.404,1246.54,0.97539243,8.05
2512,Left,No,No,4,92.018,12.914,15.526,694.444,0.55976513,8.41
2513,Right,No,No,3,92.764,10.134,11.264,1325.85,0.8650211,6.12
2514,Right,Yes,Yes,3,91.183,10.544,11.061,1129.13,0.75177224,8.47
2515,Right,Yes,No,3,93.186,9.157,10.467,1550.47,0.43198796,9.83
2516,Right,Yes,Yes,2,96.646,7.871,8.372,1446.56,0.02415504,8.85
2517,Left,No,No,4,94.252,10.807,11.394,956.118,0.13278513,7.99
2518,Right,No,No,5,92.683,10.988,13.935,1135.36,0.01535688,7.54
2519,Right,No,No,3,93.188,12.75,13.723,805.762,0.82173848,6.72
2520,Left,No,No,4,93.48,9.752,8.212,979.039,0.90734501,8.48
2521,Right,No,No,5,95.451,9.541,11.584,1244.23,0.26052034,7.32
2522,Left,No,No,3,92.328,9.511,9.316,1190.82,0.22058325,9.29
2523,Left,No,No,3,94.918,9.627,12.019,859.968,0.2922572,8.65
2524,Left,No,No,5,94.53,9.772,10.123,897.627,0.08070148,5.17
2525,Right,No,No,3,88.141,11.59,10.221,1313.3,0.76478982,6.45
2526,Right,Yes,No,3,95.895,11.035,12.849,846.401,0.23529434,8.32
2527,Right,No,No,4,90.964,11.953,10.131,1192.55,0.46083044,7.37
2528,Right,Yes,No,4,93.694,11.919,15.079,1289.49,0.32001719,10.02
2529,Left,No,No,5,92.338,12.728,18.369,1577.98,0.62239944,6.28
2530,Right,No,No,4,95.068,11.027,11.901,1430.36,0.1053503,6.53
2531,Right,No,No,4,92.605,10.677,10.902,1257.77,0.29434864,8.72
2532,Right,No,No,2,94.238,8.853,9.073,1344.5,0.45473766,11.38
2533,Left,No,No,4,95.936,7.416,10.654,1451.26,0.22405436,11.17
2534,Left,No,No,5,92.18,12.72,14.771,1438.58,0.01137235,8.28
2535,Right,No,No,5,89.488,11.978,12.625,1101.69,0.60233763,7.19
2536,Right,No,Yes,3,94.433,9.993,10.317,1317.1,0.94810276,7.4
2537,Left,No,No,4,95.575,9.471,13.038,1638.17,0.48468923,8.23
2538,Right,Yes,Yes,2,93.864,9.892,9.713,1301.77,0.76470511,8.66
2539,Right,Yes,No,2,93.021,10.598,11.703,1143.25,0.0104791,9.96
2540,Left,No,No,4,95.323,9.92,14.155,1243.66,0.88139056,7.84
2541,Right,No,No,4,91.691,11.889,11.914,940.019,0.13735738,8.62
2542,Right,No,No,3,93.763,9.479,11.623,1504.36,0.65715848,10.81
2543,Left,No,No,4,92.468,10.526,11.522,1352.78,0.10524651,8.06
2544,Right,No,Yes,3,94.521,12.685,15.551,855.769,0.44542276,9.57
2545,Left,No,No,5,92.654,8.39,10.478,1173.55,0.53379847,8.06
2546,Right,Yes,No,2,93.44,9.195,10.815,928.07,0.11055838,9.92
2547,Left,No,No,5,91.899,10.844,14.238,1335.12,0.36740528,6.74
2548,Left,No,No,6,92.927,10.453,12.814,1440.1,0.52344978,6.98
2549,Right,No,No,4,91.366,12.431,13.365,720.593,0.48007189,8.6
2550,Right,No,No,5,90.32,11.44,11.46,1118.69,0.39182752,6.59
2551,Right,Yes,Yes,2,91.209,11.441,12.937,1066.02,0.33322311,9.16
2552,Right,No,No,4,91.53,12.763,15.742,1049.42,0.46071726,7.73
2553,Right,No,No,2,91.704,10.725,10.549,1314.54,0.34987664,9.94
2554,Right,No,Yes,3,92.282,10.787,9.068,945.805,0.8919708,10.99
2555,Right,No,No,5,90.392,11.032,10.006,1133.01,0.93462261,7.23
2556,Right,Yes,Yes,2,94.295,10.647,9.056,1171.8,0.61319532,8.44
2557,Right,No,No,5,90.996,14.671,18.313,968.217,0.90399952,4.22
2558,Right,No,No,4,91.94,13.217,16.658,1119.71,0.19459236,8.47
2559,Right,Yes,Yes,3,97.201,9.939,12.857,1533.06,0.13656403,9.05
2560,Right,No,No,5,92.513,12.498,13.741,1587.76,0.66162883,7.84
2561,Right,No,No,4,92.899,11.504,13.251,1327.84,0.75227194,10.19
2562,Right,No,No,3,93.848,8.558,8.481,1389.89,0.95150196,10.81
2563,Right,No,No,4,90.099,11.655,11.947,1009.94,0.55358093,6.28
2564,Right,No,No,4,91.88,11.056,11.289,1188.06,0.44475082,6.39
2565,Right,Yes,Yes,4,93.867,11.405,11.218,765.573,0.66547171,10.06
2566,Left,No,No,4,93.631,11.188,12.195,1261.62,0.15448172,8.52
2567,Right,No,No,4,94.26,9.043,10.018,1482.21,0.20963586,7.69
2568,Left,No,No,4,90.943,9.819,9.765,1375.11,0.76517494,6.99
2569,Right,No,No,3,92.526,11.914,13.175,1372.18,0.74586088,7.47
2570,Right,No,No,3,95.031,7.886,8.384,1492.89,0.9822567,8.82
2571,Right,Yes,Yes,4,96.247,10.931,14.076,1179.28,0.5656739,7.79
2572,Right,No,No,4,93.188,11.73,15.478,1325.81,0.99282841,5.99
2573,Right,No,No,5,91.836,11.557,12.259,1070.68,0.8519904,7.64
2574,Right,No,No,4,94.6,11.807,14.196,1386.73,0.55405366,8
2575,Right,Yes,No,4,93.452,9.024,8.746,1041.96,0.40177778,10.67
2576,Right,No,No,3,91.658,11.491,10.741,1230.43,0.51385123,8.46
2577,Right,No,No,4,89.53,10.704,10.143,901.748,0.38293445,8.51
2578,Right,No,No,6,93.218,11.969,16.341,1205.6,0.17957631,5.4
2579,Right,No,No,3,94.899,10.624,13.782,1186.81,0.70632229,9.05
2580,Right,No,No,5,91.647,12.462,12.125,1060.82,0.38622647,7.95
2581,Right,No,No,4,93.859,10.718,13.161,886.128,0.20547897,9.82
2582,Right,No,No,4,94.175,10.165,11.757,1283.37,0.57731143,6.44
2583,Left,No,No,4,90.925,11.027,13.157,948.506,0.06921819,8.64
2584,Left,No,No,5,93.713,12.217,14.349,941.61,0.61367635,7.87
2585,Right,No,No,3,92.986,12.159,13.719,701.382,0.40971475,9.44
2586,Right,No,No,3,88.4,10.55,10.024,755.661,0.4064763,6.61
2587,Left,No,No,4,96.598,9.485,12.259,1272.55,0.88282082,9.6
2588,Left,No,No,6,94.635,11.936,14.599,812.85,0.76588815,6.86
2589,Left,No,No,3,92.02,8.913,9.413,1142.99,0.02252389,9.13
2590,Right,No,No,3,93.719,12.064,13.786,944.94,0.51191417,7.3
2591,Right,No,No,4,92.272,11.237,14.367,1471.13,0.30054906,7.59
2592,Right,Yes,No,3,90.977,9.86,9.992,1502.55,0.5594979,9.45
2593,Left,No,No,6,91.767,10.887,13.202,1173.64,0.8129275,6.67
2594,Left,No,No,5,92.491,10.103,11.151,1277.77,0.73519938,7.42
2595,Right,Yes,Yes,3,95.266,12.009,15.697,1146.65,0.75528706,9.41
2596,Left,No,No,3,91.466,13.093,15.027,786.613,0.83687575,7.77
2597,Right,No,No,5,91.732,10.828,9.709,1274.87,0.57127662,8.14
2598,Right,Yes,No,3,93.146,11.106,12.865,1115.57,0.08998311,9.22
2599,Right,No,No,3,92.013,9.288,9.319,1263.54,0.88088794,8.27
2600,Right,No,No,4,91.19,12.954,14.173,965.036,0.71277199,6.24
2601,Right,Yes,No,3,94.149,7.89,9.89,1117.25,0.55314743,8.79
2602,Left,No,No,3,91.573,12.249,13.279,911.973,0.89415558,6.96
2603,Right,Yes,No,4,91.633,12.237,13.241,829.684,0.40550513,7.63
2604,Right,Yes,Yes,2,89.714,12.664,13.847,945.643,0.04354273,9.24
2605,Right,No,Yes,4,92.413,10.937,14.112,1302.46,0.41529199,8.16
2606,Right,No,No,3,92.313,7.847,5.903,1097.78,0.13107038,8.4
2607,Left,No,No,5,93.731,11.069,14.217,1289.37,0.00991398,8.54
2608,Right,No,No,4,94.6,13.256,16.189,1494.43,0.09239608,6.39
2609,Right,No,No,4,93.409,12.02,13.6,1500.2,0.26841887,7.59
2610,Right,Yes,No,3,94.201,9.561,9.142,1414.15,0.83692705,8.96
2611,Right,No,No,3,93.896,9.97,11.767,1254.86,0.05751664,8.95
2612,Right,No,No,4,95.014,9.446,8.849,1249.7,0.26631792,8.83
2613,Right,Yes,No,3,95.231,10.261,11.676,1322.92,0.5674928,10.64
2614,Right,No,No,5,91.259,12.055,15.032,1263.4,0.55333719,8.48
2615,Right,No,No,4,92.854,10.317,13.576,1593.82,0.80146315,9.45
2616,Right,Yes,Yes,3,94.809,9.988,11.66,1276.43,0.86796571,10.84
2617,Right,Yes,Yes,2,93.356,10.475,11.469,1330.66,0.28431395,11.79
2618,Right,No,No,4,92.226,11.578,12.544,1140.35,0.23849378,6.35
2619,Right,No,No,4,90.972,9.562,10.077,1850.31,0.15857415,8.1
2620,Right,No,No,3,93.195,12.568,16.42,1210.68,0.05653644,10.04
2621,Right,No,No,2,92.175,10.987,9.875,835.794,0.76578592,9.77
2622,Left,No,No,4,93.692,11.786,13.115,1122.1,0.30882839,8.52
2623,Right,No,No,3,94.498,11.177,12.261,1346.27,0.30519783,9.64
2624,Right,Yes,No,3,91.918,11.692,14.744,1340.92,0.12482975,6.73
2625,Left,No,No,3,93.8,11.238,11.611,872.224,0.46133494,6.8
2626,Left,No,No,5,91.932,10.558,13.061,1169.42,0.94451852,6.4
2627,Left,No,No,5,92.536,10.617,12.793,1056.17,0.67855271,5.59
2628,Left,No,No,5,89.566,12.106,12.8,818.064,0.17241761,6.37
2629,Right,No,No,5,93.319,10.442,12.791,1388.23,0.9071736,5.68
2630,Right,Yes,Yes,3,92.008,11.935,13.278,1868.27,0.21947459,8.08
2631,Left,No,No,6,92.212,12.368,13.103,1033.78,0.88580633,8.55
2632,Right,No,No,6,89.896,14.429,15.97,1082.25,0.01686499,4.44
2633,Right,Yes,No,3,91.126,11.258,13.158,1468.4,0.57433531,9.48
2634,Right,No,Yes,3,93.855,9.869,9.837,1228.83,0.6488308,7.95
2635,Right,Yes,No,3,93.037,11.308,12.184,1204.8,0.09168137,7.4
2636,Left,No,No,4,90.97,11.149,11.662,1207.39,0.93191906,9.16
2637,Right,No,No,5,93.915,10.829,14.288,1432.99,0.12158466,7.42
2638,Right,No,No,4,92.155,12.723,14.907,1323.31,0.57383043,7.39
2639,Right,No,No,4,92.363,12.395,13.691,1233.14,0.0658079,8.44
2640,Right,Yes,Yes,2,93.718,10.538,12.621,1512.3,0.57814788,10.82
2641,Right,No,No,4,92.276,12.272,15.403,1497.37,0.38520255,7.87
2642,Right,No,No,3,92.687,11.196,12.269,1076.43,0.24790214,8.7
2643,Right,No,No,4,91.647,12.256,13.981,1253.78,0.97316418,8.61
2644,Right,Yes,No,2,92.041,10.849,12.226,1115.31,0.97771812,9.58
2645,Left,No,No,6,90.422,11.434,11.845,1266.54,0.25321589,3.97
2646,Right,Yes,No,4,94.001,10.25,13.543,1270.83,0.05546273,7.48
2647,Left,No,No,4,94.106,10.879,12.955,1004.34,0.20819575,10.35
2648,Right,No,No,4,90.221,10.35,14.434,1907.5,0.15318858,5.72
2649,Right,No,No,2,96.934,11.574,13.043,1409.31,0.25396298,9.62
2650,Right,No,No,6,91.438,10.534,10.539,789.784,0.76084821,8.13
2651,Right,No,No,3,91.423,9.384,9.325,1443.15,0.24201967,7.55
2652,Left,No,No,5,89.702,10.209,11.067,1384.67,0.21298224,7.59
2653,Right,No,No,4,92.061,12.668,13.842,1355.92,0.10156267,7.94
2654,Right,Yes,No,3,93.48,11.155,14.526,1282.98,0.6139493,10.71
2655,Right,No,No,3,92.013,9.891,10.551,1410.21,0.49642905,9.21
2656,Right,No,No,4,92.669,8.318,7.864,1419.62,0.73203916,8.63
2657,Left,No,No,4,96.145,11.621,15.203,1117.86,0.24032526,10.18
2658,Right,No,No,3,92.662,11.249,10.714,1009.11,0.77855996,10.81
2659,Right,Yes,Yes,5,90.251,13.126,15.914,1463.49,0.96517451,7.16
2660,Right,Yes,No,3,92.27,9.484,10.243,1465.39,0.42197119,9.21
2661,Right,No,No,3,95.754,12.19,15.285,1235.83,0.43880667,11.07
2662,Right,Yes,Yes,2,92.491,8.625,8.659,1284.95,0.42395616,8.28
2663,Right,No,No,4,92.499,9.448,8.654,1309.35,0.32072932,5.24
2664,Right,No,No,3,90.977,10.78,12.922,1418.79,0.5577431,9.47
2665,Right,Yes,Yes,2,91.304,11.212,11.287,1389.12,0.92002616,9.65
2666,Right,No,No,3,92.755,10.253,10.833,928.569,0.52856625,8.4
2667,Right,No,No,4,87.626,12.974,12.652,1090.95,0.79183206,7.94
2668,Right,No,No,5,94.152,12.577,14.886,1319.94,0.68570156,7.95
2669,Right,Yes,No,3,94.924,11.901,16.363,1121.31,0.57501275,10.4
2670,Left,No,No,4,91.577,10.998,10.889,1030.3,0.69139499,7.85
2671,Left,No,No,3,93.558,12.041,14.108,1128.51,0.67292745,8.45
2672,Left,No,No,4,92.424,10.69,11.931,1293.21,0.34927504,7.77
2673,Right,No,No,4,92.522,11.928,13.61,996.052,0.31160825,5.97
2674,Left,No,No,5,96.821,11.109,10.231,1421.62,0.83405614,8.63
2675,Right,No,No,3,95.818,9.158,9.978,1255.65,0.90773114,10.49
2676,Left,No,No,4,91.863,14.671,17.309,1102.48,0.44545928,6.69
2677,Right,No,No,3,94.424,10.462,11.875,759.425,0.61337761,9.72
2678,Right,No,No,5,90.042,13.541,15.2,1496.46,0.83963952,4.73
